Year;Month;Date;Zip Code;Active Energy (kWh)
2022;9;2022-09;7920;952572.975
2022;9;2022-09;8100;15172165.787
2022;9;2022-09;8125;15171941.642
2022;9;2022-09;8550;1836494.574
2022;9;2022-09;8600;14268695.156
2022;9;2022-09;8650;2961746.366
2022;9;2022-09;8670;2119274.343
2022;10;2022-10;1000;10818032.122
2022;10;2022-10;1170;5168046.462
2022;10;2022-10;1200;16186386.424
2022;10;2022-10;1349;45560.431
2022;10;2022-10;1400;6160580.035
2022;10;2022-10;1495;6947880.102
2022;10;2022-10;1500;24532488.699
2022;10;2022-10;1700;19447108.465
2022;10;2022-10;1959;4.672
2022;10;2022-10;1990;17442340.741
2022;10;2022-10;2040;13852584.014
2022;10;2022-10;2065;1105768.132
2022;10;2022-10;2070;7610060.418
2022;10;2022-10;2120;2988587.26
2022;10;2022-10;2150;2031718.006
2022;10;2022-10;2200;5918090.409
2022;10;2022-10;2230;1007435.658
2022;10;2022-10;2400;10142744.703
2022;10;2022-10;2405;11467691.417
2022;10;2022-10;2445;6787661.393
2022;10;2022-10;2450;6796270.36
2022;10;2022-10;2485;703061.555
2022;10;2022-10;2490;3655928.134
2022;10;2022-10;2550;4706458.807
2022;10;2022-10;2580;19103204.701
2022;10;2022-10;2590;2196757.581
2022;10;2022-10;2610;7178715.85
2022;10;2022-10;2619;11632.249
2022;10;2022-10;2620;5503309.258
2022;10;2022-10;2630;3082424.542
2022;10;2022-10;2645;8253488.693
2022;10;2022-10;2685;8841488.637
2022;10;2022-10;2695;5962634.715
2022;10;2022-10;2705;9305961.856
2022;10;2022-10;2710;12223059.816
2022;10;2022-10;2725;12199950.71
2022;10;2022-10;2730;4603108.885
2022;10;2022-10;2735;11688051.099
2022;10;2022-10;2745;9073418.978
2022;10;2022-10;2760;1133855.432
2022;10;2022-10;2770;6047648.21
2022;10;2022-10;2775;8665411.041
2022;10;2022-10;2790;13065255.043
2022;10;2022-10;2800;5051324.982
2022;10;2022-10;2810;9911476.849
2022;10;2022-10;2815;1836659.011
2022;10;2022-10;2840;76987325.486
2022;10;2022-10;2950;30896493.163
2022;10;2022-10;2965;4443962.068
2022;10;2022-10;2970;7426033.006
2022;10;2022-10;3080;7591153.398
2022;10;2022-10;3090;72285613.541
2022;10;2022-10;3200;4646183.193
2022;10;2022-10;3220;2047199.654
2022;10;2022-10;3230;1549130.644
2022;10;2022-10;3250;1341266.521
2022;10;2022-10;3270;1813898.042
2022;10;2022-10;3330;1058141.367
2022;10;2022-10;3440;2348823.232
2022;10;2022-10;3450;3785147.307
2022;10;2022-10;3460;4839998.717
2022;10;2022-10;3475;775511.166
2022;10;2022-10;3515;3308543.237
2022;10;2022-10;3610;1679442.135
2022;10;2022-10;3630;521155.619
2022;10;2022-10;3660;3723879.927
2022;10;2022-10;3680;4191558.722
2022;10;2022-10;3700;18554982.494
2022;10;2022-10;3750;24925898.511
2022;10;2022-10;3830;17409731.006
2022;10;2022-10;3840;7837977.071
2022;10;2022-10;3860;57282726.149
2022;10;2022-10;3865;3338826.715
2022;10;2022-10;3870;2842815.44
2022;10;2022-10;4099;9970.106
2022;10;2022-10;4250;9063164.854
2022;10;2022-10;4400;19915037.378
2022;10;2022-10;4410;12937007.801
2022;10;2022-10;4450;17652995.614
2022;10;2022-10;4465;12400181.138
2022;10;2022-10;4475;70419449.5
2022;10;2022-10;4490;8941647.228
2022;10;2022-10;4500;8078475.328
2022;10;2022-10;4505;8229211.051
2022;10;2022-10;4520;18753950.225
2022;10;2022-10;4525;3683173.802
2022;10;2022-10;4540;4541369.094
2022;10;2022-10;4570;4747870.118
2022;10;2022-10;4580;10245358.643
2022;10;2022-10;4585;10062120.298
2022;10;2022-10;4600;7791748.682
2022;10;2022-10;4605;1580350.922
2022;10;2022-10;4620;10140816.369
2022;10;2022-10;4630;4232434.875
2022;10;2022-10;4705;14907902.955
2022;10;2022-10;4740;11598543.13
2022;10;2022-10;4750;20227085.579
2022;10;2022-10;4770;18786762.983
2022;10;2022-10;4775;2059696.616
2022;10;2022-10;4780;13522828.028
2022;10;2022-10;4785;11555410.983
2022;10;2022-10;4815;16516431.989
2022;10;2022-10;4830;4578531.03
2022;10;2022-10;4860;2814623.302
2022;10;2022-10;4880;1192416.158
2022;10;2022-10;4890;3163679.138
2022;10;2022-10;4950;5290984.248
2022;10;2022-10;4980;2098431.886
2022;10;2022-10;5000;12142571.35
2022;10;2022-10;5090;989880.512
2022;10;2022-10;5180;704894.076
2022;10;2022-10;5300;8959137.052
2022;10;2022-10;5301;30.739
2022;10;2022-10;5320;1112954.916
2022;10;2022-10;5340;2887878.743
2022;10;2022-10;5450;4429575.605
2022;10;2022-10;6005;2664895.401
2022;10;2022-10;6040;756433.24
2022;10;2022-10;6120;2137448.711
2022;10;2022-10;6150;2550486.364
2022;10;2022-10;6250;1228548.321
2022;10;2022-10;6260;762231.223
2022;10;2022-10;6290;2615850.643
2022;10;2022-10;6300;14354644.105
2022;10;2022-10;6360;1400874.941
2022;10;2022-10;7090;1315621.782
2022;10;2022-10;7150;1740343.524
2022;10;2022-10;7220;10723729.495
2022;10;2022-10;7320;1219291.092
2022;10;2022-10;7400;3697365.006
2022;10;2022-10;7450;890923.641
2022;10;2022-10;7470;1511959.129
2022;10;2022-10;7540;3310946.724
2022;10;2022-10;7645;1322623.207
2022;10;2022-10;7700;1477358.879
2022;10;2022-10;7920;824344.934
2022;10;2022-10;7960;3597344.617
2022;10;2022-10;8000;7552315.391
2022;10;2022-10;8005;13216148.541
2022;10;2022-10;8100;17257778.621
2022;10;2022-10;8125;14313187.434
2022;10;2022-10;8135;12593738.359
2022;10;2022-10;8150;2837381.184
2022;10;2022-10;8365;8242702.36
2022;10;2022-10;8600;13901396.565
2022;10;2022-10;8950;3903954.58
2022;11;2022-11;1050;19601468.053
2022;11;2022-11;1150;8588025.66
2022;11;2022-11;1200;15746157.262
2022;11;2022-11;1300;9717365.513
2022;11;2022-11;1400;6305448.046
2022;11;2022-11;1685;4209676.842
2022;11;2022-11;1749;80.023
2022;11;2022-11;1750;7739470.817
2022;11;2022-11;1900;6810898.491
2022;11;2022-11;1950;8437803.437
2022;11;2022-11;2065;1080827.908
2022;11;2022-11;2100;8247862.788
2022;11;2022-11;2120;2893225.614
2022;11;2022-11;2125;2422886.018
2022;11;2022-11;2130;5363698.275
2022;11;2022-11;2135;5663295.028
2022;11;2022-11;2150;2042844.709
2022;11;2022-11;2200;6036402.621
2022;11;2022-11;2230;1031498.236
2022;11;2022-11;2260;1554739.163
2022;11;2022-11;2395;729992.181
2022;11;2022-11;2405;11734049.567
2022;11;2022-11;2445;6704956.354
2022;11;2022-11;2460;15022049.965
2022;11;2022-11;2510;5721873.045
2022;11;2022-11;2520;5652027.14
2022;11;2022-11;2525;2554340.774
2022;11;2022-11;2550;4421080.002
2022;11;2022-11;2600;38876048.077
2022;11;2022-11;2655;4455306.061
2022;11;2022-11;2670;13424029.936
2022;11;2022-11;2685;8695673.278
2022;11;2022-11;2710;12451392.153
2022;11;2022-11;2715;7489299.309
2022;11;2022-11;2730;4582035.898
2022;11;2022-11;2765;8720546.654
2022;11;2022-11;2775;8977095.302
2022;11;2022-11;2785;9855374.04
2022;11;2022-11;2790;12714648.421
2022;11;2022-11;2795;3597528.458
2022;11;2022-11;2815;1954232.115
2022;11;2022-11;2825;11519020.086
2022;11;2022-11;2835;9231902.279
2022;11;2022-11;2855;8604692.545
2022;11;2022-11;2860;7569206.264
2022;11;2022-11;2865;3895140.948
2022;11;2022-11;2870;12547585.626
2022;11;2022-11;2900;15237263.035
2022;11;2022-11;2910;74436714.667
2022;11;2022-11;2970;7394415.611
2022;11;2022-11;3000;11310720.58
2022;11;2022-11;3020;17197408.308
2022;11;2022-11;3030;11339537.978
2022;11;2022-11;3040;7194641.188
2022;11;2022-11;3045;4490191.59
2022;11;2022-11;3060;17881153.505
2022;11;2022-11;3070;5471098.038
2022;11;2022-11;3105;9249553.963
2022;11;2022-11;3130;5714245.039
2022;11;2022-11;3230;1616669.638
2022;11;2022-11;3270;1924891.137
2022;11;2022-11;3280;791261.616
2022;11;2022-11;3320;959296.759
2022;11;2022-11;3330;894727.382
2022;11;2022-11;3360;3057656.313
2022;11;2022-11;3430;2526738.116
2022;11;2022-11;3440;2475186.044
2022;11;2022-11;3515;3517300.375
2022;11;2022-11;3520;13140229.947
2022;11;2022-11;3525;1045156.457
2022;11;2022-11;3550;1402659.584
2022;11;2022-11;3680;4198467.477
2022;11;2022-11;3720;25341947.457
2022;11;2022-11;3730;8296115.009
2022;11;2022-11;3740;2845056.008
2022;11;2022-11;3750;25428877.36
2022;11;2022-11;3800;50368412.955
2022;11;2022-11;3810;14568793.663
2022;11;2022-11;3860;53940084.147
2022;11;2022-11;4200;16455360.765
2022;11;2022-11;4250;9380663.609
2022;11;2022-11;4410;13284325.714
2022;11;2022-11;4445;10905748.885
2022;11;2022-11;4450;17811126.865
2022;11;2022-11;4455;7312949.199
2022;11;2022-11;4475;69585843.351
2022;11;2022-11;4485;16719648.023
2022;11;2022-11;4495;3011458.312
2022;11;2022-11;4504;186.529
2022;11;2022-11;4515;3178711.497
2022;11;2022-11;4520;18915379.694
2022;11;2022-11;4525;3836157.827
2022;11;2022-11;4535;19590573.322
2022;11;2022-11;4540;4644640.988
2022;11;2022-11;4590;8437792.806
2022;11;2022-11;4595;10027095.134
2022;11;2022-11;4600;8129664.356
2022;11;2022-11;4615;3672811.218
2022;11;2022-11;4640;3001879.102
2022;11;2022-11;4690;2693392.56
2022;11;2022-11;4715;11906014.331
2022;11;2022-11;4740;11430482.765
2022;11;2022-11;4750;20400550.54
2022;11;2022-11;4780;13693509.176
2022;11;2022-11;4785;11617903.844
2022;11;2022-11;4805;15536086.577
2022;11;2022-11;4810;7228906.076
2022;11;2022-11;4815;16813005.624
2022;11;2022-11;4825;6461386.295
2022;11;2022-11;4835;15868404.136
2022;11;2022-11;4850;3375196.55
2022;11;2022-11;4860;2934215.242
2022;11;2022-11;4930;4703770.706
2022;11;2022-11;4940;2336067.746
2022;11;2022-11;4960;1917570.008
2022;11;2022-11;4980;2155194.747
2022;11;2022-11;4990;9485694.317
2022;11;2022-11;5030;1052060.52
2022;11;2022-11;5050;3033282.656
2022;11;2022-11;5060;1200848.772
2022;11;2022-11;5100;6258543.484
2022;11;2022-11;5120;1061561.825
2022;11;2022-11;5200;2255259.892
2022;11;2022-11;5300;10235868.972
2022;11;2022-11;5301;29.603
2022;11;2022-11;5320;1238223.751
2022;11;2022-11;5335;314440.399
2022;11;2022-11;5340;3265638.097
2022;11;2022-11;5350;1038813.805
2022;11;2022-11;5370;5006117.367
2022;11;2022-11;5450;4428949.973
2022;11;2022-11;6050;1519786.4
2022;11;2022-11;6120;2119302.873
2022;11;2022-11;6200;15065379.936
2022;11;2022-11;6230;7841652.845
2022;11;2022-11;6260;842411.445
2022;11;2022-11;6320;2632008.03
2022;11;2022-11;6350;562987.028
2022;11;2022-11;6355;1016342.365
2022;11;2022-11;6360;1369100.751
2022;11;2022-11;6430;1016651.358
2022;11;2022-11;7040;2025075.435
2022;11;2022-11;7150;1762736.888
2022;11;2022-11;7240;582294.825
2022;11;2022-11;7250;893227.541
2022;11;2022-11;7320;1143777.77
2022;11;2022-11;7350;5078823.257
2022;11;2022-11;7370;4066237.107
2022;11;2022-11;7430;898337.668
2022;11;2022-11;7520;66652058.355
2022;11;2022-11;7565;2925444.145
2022;11;2022-11;7665;529948.355
2022;11;2022-11;7700;1521606.145
2022;11;2022-11;7800;11624839.429
2022;11;2022-11;7830;5462022.562
2022;11;2022-11;7920;889235.353
2022;11;2022-11;8100;16046617.945
2022;11;2022-11;8200;24912262.359
2022;11;2022-11;8300;3115555.301
2022;11;2022-11;8400;10591219.573
2022;12;2022-12;1149;553.0
2022;12;2022-12;1269;673.077
2022;12;2022-12;1300;3540638.164
2022;12;2022-12;1350;2669408.419
2022;12;2022-12;1400;2440841.007
2022;12;2022-12;1600;9171440.971
2022;12;2022-12;1675;1337308.279
2022;12;2022-12;1685;1961109.804
2022;12;2022-12;1700;6934243.34
2022;12;2022-12;1750;3779889.198
2022;12;2022-12;1950;3259309.88
2022;12;2022-12;1959;2.5
2022;12;2022-12;1990;4402120.32
2022;12;2022-12;2005;7005647.572
2022;12;2022-12;2025;2032389.666
2022;12;2022-12;2040;5224187.25
2022;12;2022-12;2050;5206725.727
2022;12;2022-12;2080;2183634.547
2022;12;2022-12;2090;873896.6
2022;12;2022-12;2100;2439753.608
2022;12;2022-12;2150;991333.165
2022;12;2022-12;2230;493789.112
2022;12;2022-12;2350;5971906.51
2022;12;2022-12;2395;305633.138
2022;12;2022-12;2410;3123271.709
2022;12;2022-12;2420;3109504.942
2022;12;2022-12;2425;4094989.343
2022;12;2022-12;2430;10216694.385
2022;12;2022-12;2440;2451686.901
2022;12;2022-12;2450;2164889.835
2022;12;2022-12;2460;7501384.803
2022;12;2022-12;2475;1323745.624
2022;12;2022-12;2495;3963792.627
2022;12;2022-12;2615;3391949.007
2022;12;2022-12;2650;2945859.618
2022;12;2022-12;2670;6456211.891
2022;12;2022-12;2700;4347716.378
2022;12;2022-12;2705;3940031.437
2022;12;2022-12;2710;4734910.07
2022;12;2022-12;2715;2625746.399
2022;12;2022-12;2720;2738849.765
2022;12;2022-12;2740;2310320.498
2022;12;2022-12;2770;1877963.646
2022;12;2022-12;2790;4605025.718
2022;12;2022-12;2795;1743816.085
2022;12;2022-12;2810;5274588.135
2022;12;2022-12;2815;928520.438
2022;12;2022-12;2820;3546999.308
2022;12;2022-12;2830;4240885.011
2022;12;2022-12;2840;4044712.253
2022;12;2022-12;2860;4185728.075
2022;12;2022-12;2890;2777269.762
2022;12;2022-12;2900;3423887.008
2022;12;2022-12;2950;5754434.337
2022;12;2022-12;3025;1971509.419
2022;12;2022-12;3030;4819234.53
2022;12;2022-12;3070;1782594.617
2022;12;2022-12;3080;3589877.383
2022;12;2022-12;3090;4551643.529
2022;12;2022-12;3100;5330565.542
2022;12;2022-12;3140;2106913.194
2022;12;2022-12;3220;1058251.228
2022;12;2022-12;3305;347680.78
2022;12;2022-12;3360;1039065.361
2022;12;2022-12;3400;1470716.608
2022;12;2022-12;3430;1412631.626
2022;12;2022-12;3450;1911130.609
2022;12;2022-12;3460;2167974.049
2022;12;2022-12;3475;376768.066
2022;12;2022-12;3500;4747989.97
2022;12;2022-12;3515;1928305.903
2022;12;2022-12;3520;1500680.661
2022;12;2022-12;3525;454468.737
2022;12;2022-12;3570;679536.313
2022;12;2022-12;3610;794398.385
2022;12;2022-12;3650;545921.56
2022;12;2022-12;3810;6812134.32
2022;12;2022-12;3885;2770917.848
2022;12;2022-12;4000;6410372.702
2022;12;2022-12;4150;8420285.309
2022;12;2022-12;4250;4538855.408
2022;12;2022-12;4400;8601746.57
2022;12;2022-12;4405;5020144.195
2022;12;2022-12;4430;8020341.458
2022;12;2022-12;4485;5196345.046
2022;12;2022-12;4490;4150028.318
2022;12;2022-12;4500;3873243.369
2022;12;2022-12;4504;266.471
2022;12;2022-12;4520;7357524.376
2022;12;2022-12;4525;1251082.575
2022;12;2022-12;4560;5645649.192
2022;12;2022-12;4585;4262454.409
2022;12;2022-12;4590;3810813.492
2022;12;2022-12;4595;2543935.886
2022;12;2022-12;4605;799416.215
2022;12;2022-12;4620;4901174.875
2022;12;2022-12;4650;2314848.678
2022;12;2022-12;4730;5203334.345
2022;12;2022-12;4760;10576914.359
2022;12;2022-12;4765;4651870.236
2022;12;2022-12;4775;1272795.376
2022;12;2022-12;4795;3703357.899
2022;12;2022-12;4800;4662269.476
2022;12;2022-12;4815;6026823.207
2022;12;2022-12;4930;2333061.11
2022;12;2022-12;4950;2658322.418
2022;12;2022-12;5030;534240.349
2022;12;2022-12;5040;467868.808
2022;12;2022-12;5050;1318049.058
2022;12;2022-12;5085;269647.25
2022;12;2022-12;5090;554997.958
2022;12;2022-12;5100;2697138.313
2022;12;2022-12;5150;592600.59
2022;12;2022-12;5200;938433.482
2022;12;2022-12;5340;1517992.955
2022;12;2022-12;5360;677320.705
2022;12;2022-12;5370;2400622.989
2022;12;2022-12;5445;434150.716
2022;12;2022-12;5450;1772440.445
2022;12;2022-12;5460;640304.606
2022;12;2022-12;6005;1338641.849
2022;12;2022-12;6030;423476.997
2022;12;2022-12;6100;1633774.491
2022;12;2022-12;6160;429846.503
2022;12;2022-12;6260;356273.233
2022;12;2022-12;6270;2507799.811
2022;12;2022-12;6290;1278895.656
2022;12;2022-12;6360;692874.925
2022;12;2022-12;7040;1030614.637
2022;12;2022-12;7160;1407105.885
2022;12;2022-12;7170;614163.975
2022;12;2022-12;7220;681683.816
2022;12;2022-12;7240;274710.012
2022;12;2022-12;7300;2995896.01
2022;12;2022-12;7430;461756.51
2022;12;2022-12;7520;3782387.695
2022;12;2022-12;7555;716317.109
2022;12;2022-12;7600;1103994.056
2022;12;2022-12;7645;634767.606
2022;12;2022-12;7700;889726.638
2022;12;2022-12;7750;634616.374
2022;12;2022-12;7800;4887908.237
2022;12;2022-12;7860;1123384.636
2022;12;2022-12;7875;226374.644
2022;12;2022-12;8100;5756472.88
2022;12;2022-12;8135;4717412.517
2022;12;2022-12;8200;9516837.366
2022;12;2022-12;8300;1259257.597
2022;12;2022-12;8365;3269363.317
2022;12;2022-12;8400;5034950.327
2022;12;2022-12;8550;928536.928
2022;12;2022-12;8600;6002669.901
2022;12;2022-12;8800;3979156.401
2022;1;2022-01;1100;9731902.071
2022;1;2022-01;1170;6980059.017
2022;1;2022-01;1200;16843498.229
2022;1;2022-01;1350;8393478.537
2022;1;2022-01;1600;27826488.717
2022;1;2022-01;1675;3310129.441
2022;1;2022-01;1700;21067575.557
2022;1;2022-01;1750;9884479.239
2022;1;2022-01;1885;2864079.728
2022;1;2022-01;1990;14938699.176
2022;1;2022-01;2000;7001241.269
2022;1;2022-01;2090;3718447.452
2022;1;2022-01;2120;3447434.412
2022;1;2022-01;2140;4470616.297
2022;1;2022-01;2200;7078034.646
2022;1;2022-01;2230;1168749.37
2022;1;2022-01;2305;4862569.959
2022;1;2022-01;2400;11549446.388
2022;1;2022-01;2415;11157029.64
2022;1;2022-01;2445;7364797.557
2022;1;2022-01;2500;18124118.251
2022;1;2022-01;2530;7836037.852
2022;1;2022-01;2605;6438373.973
2022;1;2022-01;2610;8150382.281
2022;1;2022-01;2619;9390.871
2022;1;2022-01;2640;9421621.043
2022;1;2022-01;2645;9030874.802
2022;1;2022-01;2665;11970255.893
2022;1;2022-01;2685;10087728.926
2022;1;2022-01;2690;5489802.814
2022;1;2022-01;2705;10359692.306
2022;1;2022-01;2715;8154298.006
2022;1;2022-01;2720;8095860.075
2022;1;2022-01;2740;8382653.127
2022;1;2022-01;2750;16319065.353
2022;1;2022-01;2790;14137102.548
2022;1;2022-01;2805;5499299.204
2022;1;2022-01;2820;8856666.754
2022;1;2022-01;2840;60733115.419
2022;1;2022-01;2855;10632699.633
2022;1;2022-01;2860;8788194.121
2022;1;2022-01;2955;6770569.129
2022;1;2022-01;2965;4402507.804
2022;1;2022-01;2985;3876330.261
2022;1;2022-01;3030;13619248.625
2022;1;2022-01;3050;8394111.622
2022;1;2022-01;3090;98914682.89
2022;1;2022-01;3100;13767067.42
2022;1;2022-01;3220;2579819.734
2022;1;2022-01;3230;1876951.089
2022;1;2022-01;3260;1314923.303
2022;1;2022-01;3270;1540327.907
2022;1;2022-01;3520;14269770.778
2022;1;2022-01;3560;2771836.592
2022;1;2022-01;3570;1619445.608
2022;1;2022-01;3610;2032459.411
2022;1;2022-01;3620;3178509.843
2022;1;2022-01;3630;616994.932
2022;1;2022-01;3650;1169941.193
2022;1;2022-01;3670;2385799.401
2022;1;2022-01;3700;21246513.351
2022;1;2022-01;3720;27009606.73
2022;1;2022-01;3750;26721947.11
2022;1;2022-01;3800;47283267.458
2022;1;2022-01;3850;16298009.471
2022;1;2022-01;3865;3395359.965
2022;1;2022-01;4000;15125113.19
2022;1;2022-01;4050;16156314.901
2022;1;2022-01;4099;10672.964
2022;1;2022-01;4150;19239237.742
2022;1;2022-01;4410;14885184.263
2022;1;2022-01;4415;34737602.638
2022;1;2022-01;4450;20045798.571
2022;1;2022-01;4455;8166579.562
2022;1;2022-01;4460;17388889.96
2022;1;2022-01;4470;32304828.32
2022;1;2022-01;4490;10250554.298
2022;1;2022-01;4495;3290476.219
2022;1;2022-01;4505;10278289.492
2022;1;2022-01;4525;4084032.463
2022;1;2022-01;4570;5383272.968
2022;1;2022-01;4640;3162848.059
2022;1;2022-01;4660;2101396.334
2022;1;2022-01;4740;12629496.426
2022;1;2022-01;4785;12980542.939
2022;1;2022-01;4800;10469590.874
2022;1;2022-01;4810;8459092.752
2022;1;2022-01;4820;14335563.458
2022;1;2022-01;4830;5267358.164
2022;1;2022-01;4840;891102.114
2022;1;2022-01;4845;727985.782
2022;1;2022-01;4850;4092776.269
2022;1;2022-01;4860;3172388.995
2022;1;2022-01;4870;1455550.58
2022;1;2022-01;4905;24661596.613
2022;1;2022-01;4930;5063946.715
2022;1;2022-01;4960;2139269.4
2022;1;2022-01;4990;10513439.869
2022;1;2022-01;5000;15755650.104
2022;1;2022-01;5060;1287936.772
2022;1;2022-01;5100;7471338.398
2022;1;2022-01;5110;2372856.957
2022;1;2022-01;5180;868145.044
2022;1;2022-01;5300;12512359.326
2022;1;2022-01;5385;588064.682
2022;1;2022-01;5430;3266645.912
2022;1;2022-01;5460;1757458.143
2022;1;2022-01;6100;5313925.581
2022;1;2022-01;6150;1855849.063
2022;1;2022-01;6160;2237926.09
2022;1;2022-01;6200;16312449.005
2022;1;2022-01;6230;8956086.898
2022;1;2022-01;6285;117908.899
2022;1;2022-01;6290;3161602.885
2022;1;2022-01;6360;1713901.171
2022;1;2022-01;6400;2208969.037
2022;1;2022-01;7000;7239458.337
2022;1;2022-01;7050;6684951.435
2022;1;2022-01;7080;4257205.455
2022;1;2022-01;7220;2024560.901
2022;1;2022-01;7230;380141.366
2022;1;2022-01;7300;10814948.134
2022;1;2022-01;7320;1460918.19
2022;1;2022-01;7400;4547922.233
2022;1;2022-01;7425;999906.968
2022;1;2022-01;7440;1076068.487
2022;1;2022-01;7630;6142764.729
2022;1;2022-01;7885;752858.634
2022;1;2022-01;7900;4312096.74
2022;1;2022-01;8000;8232760.56
2022;1;2022-01;8125;12986687.76
2022;1;2022-01;8135;12385589.741
2022;1;2022-01;8500;20302326.827
2022;1;2022-01;8550;1914678.652
2022;1;2022-01;8950;3394278.967
2022;1;2022-01;8970;859744.028
2022;2;2022-02;1050;18769750.663
2022;2;2022-02;1070;13264156.792
2022;2;2022-02;1150;8757029.454
2022;2;2022-02;1250;11710625.504
2022;2;2022-02;1349;58640.797
2022;2;2022-02;1400;6512310.655
2022;2;2022-02;1500;24275015.972
2022;2;2022-02;1675;2841985.03
2022;2;2022-02;1685;4301744.67
2022;2;2022-02;2005;11450642.659
2022;2;2022-02;2135;5813957.851
2022;2;2022-02;2200;6213794.722
2022;2;2022-02;2230;1026867.855
2022;2;2022-02;2305;4301730.936
2022;2;2022-02;2330;6200453.772
2022;2;2022-02;2410;7867759.098
2022;2;2022-02;2525;2603585.497
2022;2;2022-02;2565;9886163.609
2022;2;2022-02;2600;31884224.593
2022;2;2022-02;2620;5778806.585
2022;2;2022-02;2630;3357615.715
2022;2;2022-02;2640;8365355.76
2022;2;2022-02;2665;10773713.874
2022;2;2022-02;2675;10224928.854
2022;2;2022-02;2690;5405272.704
2022;2;2022-02;2695;5882419.535
2022;2;2022-02;2700;17788346.171
2022;2;2022-02;2710;12655577.466
2022;2;2022-02;2740;7599753.99
2022;2;2022-02;2750;14397984.261
2022;2;2022-02;2765;9022615.483
2022;2;2022-02;2775;9650149.955
2022;2;2022-02;2795;3838597.437
2022;2;2022-02;2800;5322088.307
2022;2;2022-02;2825;11753039.466
2022;2;2022-02;2845;9458170.733
2022;2;2022-02;2860;7683005.729
2022;2;2022-02;2910;46439901.58
2022;2;2022-02;3025;4525255.41
2022;2;2022-02;3050;7633052.459
2022;2;2022-02;3070;5295636.422
2022;2;2022-02;3090;88107563.006
2022;2;2022-02;3130;5859918.243
2022;2;2022-02;3140;4767990.085
2022;2;2022-02;3150;3986558.623
2022;2;2022-02;3200;5032242.496
2022;2;2022-02;3220;2283744.879
2022;2;2022-02;3240;3444582.108
2022;2;2022-02;3260;1149941.265
2022;2;2022-02;3305;702691.319
2022;2;2022-02;3350;1974545.526
2022;2;2022-02;3400;7132210.29
2022;2;2022-02;3405;1256851.163
2022;2;2022-02;3440;2476850.452
2022;2;2022-02;3450;4322010.596
2022;2;2022-02;3505;5471730.926
2022;2;2022-02;3510;7755757.258
2022;2;2022-02;3570;1412123.365
2022;2;2022-02;3600;2898349.09
2022;2;2022-02;3610;1775591.412
2022;2;2022-02;3630;541882.724
2022;2;2022-02;3670;2137903.681
2022;2;2022-02;3720;25131178.365
2022;2;2022-02;3750;24790343.606
2022;2;2022-02;3800;45787670.125
2022;2;2022-02;3850;15843663.404
2022;2;2022-02;3880;14665099.537
2022;2;2022-02;4150;16896411.197
2022;2;2022-02;4250;9386427.931
2022;2;2022-02;4350;6080532.595
2022;2;2022-02;4420;7928428.165
2022;2;2022-02;4470;29883566.896
2022;2;2022-02;4485;16356434.787
2022;2;2022-02;4510;8366014.561
2022;2;2022-02;4520;17163687.59
2022;2;2022-02;4525;3896800.402
2022;2;2022-02;4560;13318215.092
2022;2;2022-02;4580;11428301.996
2022;2;2022-02;4595;10629761.234
2022;2;2022-02;4700;17264910.006
2022;2;2022-02;4705;14705059.647
2022;2;2022-02;4710;13214033.37
2022;2;2022-02;4715;12040482.647
2022;2;2022-02;4730;10206327.382
2022;2;2022-02;4745;4688654.833
2022;2;2022-02;4765;10750791.485
2022;2;2022-02;4770;19494277.624
2022;2;2022-02;4780;14281596.9
2022;2;2022-02;4795;15593846.501
2022;2;2022-02;4850;3823558.808
2022;2;2022-02;4860;2837394.469
2022;2;2022-02;4870;1296612.036
2022;2;2022-02;4900;10375167.538
2022;2;2022-02;4920;5151041.62
2022;2;2022-02;4935;10456314.533
2022;2;2022-02;4960;1923283.956
2022;2;2022-02;5060;1139854.281
2022;2;2022-02;5090;1121131.22
2022;2;2022-02;5100;6522172.582
2022;2;2022-02;5155;527060.678
2022;2;2022-02;5180;762289.865
2022;2;2022-02;5210;1354436.167
2022;2;2022-02;5225;924919.585
2022;2;2022-02;5230;849877.437
2022;2;2022-02;5335;304553.909
2022;2;2022-02;5400;9554606.727
2022;2;2022-02;5430;2788543.156
2022;2;2022-02;5470;1918690.709
2022;2;2022-02;6000;13353384.884
2022;2;2022-02;6005;2640104.048
2022;2;2022-02;6090;1133637.194
2022;2;2022-02;6100;4874435.045
2022;2;2022-02;6120;1972951.235
2022;2;2022-02;6150;1636172.399
2022;2;2022-02;6200;14315477.271
2022;2;2022-02;6215;1791092.327
2022;2;2022-02;6250;1391935.706
2022;2;2022-02;6260;823585.202
2022;2;2022-02;6320;2564431.559
2022;2;2022-02;6360;1529220.676
2022;2;2022-02;6370;959613.382
2022;2;2022-02;6400;1947236.937
2022;2;2022-02;7050;6073647.099
2022;2;2022-02;7090;1456532.035
2022;2;2022-02;7170;1415650.542
2022;2;2022-02;7200;3881754.402
2022;2;2022-02;7330;951566.854
2022;2;2022-02;7350;5779366.431
2022;2;2022-02;7370;4116148.227
2022;2;2022-02;7425;892892.405
2022;2;2022-02;7470;1484278.591
2022;2;2022-02;7500;2260440.918
2022;2;2022-02;7520;64230125.926
2022;2;2022-02;7570;5954882.054
2022;2;2022-02;7665;492407.131
2022;2;2022-02;7670;1447614.049
2022;2;2022-02;7700;1549694.263
2022;2;2022-02;7860;2947443.604
